Id	EssaySet	Score1	Score2	EssayText
5990	3	2	1	Pandas in China are similar to Koalas in Australia is that they are both specialist that eat almost nothing except plants. Meanwhile a python which is a generalist is a carnivorous animal. For example, in the article it talks about how a python had tried swallowed a crocodile but instead exploded.
5997	3	2	2	Pandas and koalas are both similar because they are specialists or only eat a very limited variety in foods. Pythons on the other hand are generalists which means they are less picky in their food choices. Pythons can adapt to many different environment and eat a variety of foods.
6002	3	2	2	Pandas in China and koalas in Australia are both specialists while pythons are generalists. Pandas and koalas are also similar in the fact that they eat one thing, almost exclusively pandas eat bamboo and koalas eat eucalyptus leaves. Pythons, on the other hand, eat a variety of food; rats, other rodents, and even tried to eat an alligator, but it exploded in the process. Pandas and koalas also are confined to one part of the world, while pythons are now in many.
6003	3	2	2	"Panda's in China and koala's in Austria are different from pythons because the story says, ""A specialist is China's panda wich eats almost nothing but bamboo..""(P 21) This quote show pandas eat nothing but bamboo and stay in China pythons move around and eat different things."
6006	3	2	1	Pandas in China are similar to koalas. Both of these species can only eat basically one thing, bamboo in a pandas case and eucalyptus in a koalas case. Both species are specialists and cannot adapt all too well unlike pythons which are generalists and can adapt easier.
6009	3	2	1	Pandas are koalas are both specialists meaning they have very little range if food they eat. For instance, panda eat mainly bamboo and koalas eat mainly eucalyptus which native to their homeland of China and Australia respectively pythons are generalists meaning that they can adapt to most living conditions.This is the main focus of paragraph 19 through 21.
6010	3	2	2	Koalas live only in Australia and eat the eucalyptus leaves almost exclusively and the panda lives in China and eats almost nothing but bamboo. The pythons though are addapting all over the U.S to different environment unlike the animals above.
6014	3	2	2	Pandas and koalas are both described in this article as ''specialist'' species meaning they need very specific aspects of their lives to be fulfilled in order to survive. An example of this is the panda eating nothing but bamboo. Both the panda and koalas differ from pythons because pythons are ''generalists'', not ''specialist''. Pythons can live in a wider variety of places and eat a vast selection of  prey, where as the panda and koala cannot.
6016	3	2	2	Pandas in China are similar to koalas in Australia because they are born specialists. They both like stability, unlike the python these animals are different than pythons because pythons are generalists. Generalists like change and can live almost everywhere. Specialists such as panda and koala cannot.
6018	3	2	2	Pandas in China are similar to koalas in Australia in the way they both eat almost nothing but one plant. Pandas eat bamboo and koalas eat eucalyptus. The panda and koala differ from pythons because pythons eat mostly other animal. As the article said, snakes are endangering five species in Florida keys.
6020	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. They both only eat one thing, pandas eat bamboo and koalas eat eucalyptus. Both of them are almost extinct. Koalas & pandas differ from pythons because a python is a generalist & pandas and koalas are specialists.
6030	3	2	2	Pandas in China are similar to Koalas in Australia because both animals do best around humans. But, they are both different from pythons because the pythons are less well inspectat  or supported then panda and the Koala.
6033	3	2	2	"Pandas and koalas are both specialists. They aren't spreading around the world and are different from pythons because pythons are dangerous and spreading. ""A specialist is China's panda, which eats almost nothing but bamboo."" (5). This tells us pandas can't adapt to other places like pythons."
6045	3	2	2	Both the Chinese pandas and Australia koalas are specialists. Pythons are generalist. Chinese pandas can eat only bamboo while Australian koalas eat only eucalyptus too. Pythons are capable of eating a bigger diversity and pythons often do best in and around human. Generalists are more capable of adapting to change in diet and environment thus making them more able to survive and reproduce more effectively.
6050	3	2	2	"Pandas in China are similar to koalas in Australia because they are both specialist. The article further explains by saying, ""China's panda, which eats almost nothing but bamboo"" & later stating, ""Australia's koala bear, which eats eucalyptus leaves"". They differ from pythons because pythons are generalists."
6052	3	2	2	China's Panda is similar to Australia's Koala because they both only live on one main food. The panda mainly eats bamboo as the Koala maily eat eucalyptus leaves. These 2 animals differ from pythons because they are considered specialists as pythons are generalists. A specialist can only live in one place where as a generalist can live almost anywhere.
6058	3	2	2	China's pandas and Australia's koalas are similar because they both don't eat a very wide variety of food. Panda's eat nothing but bamboo and koala bears eat eucalyptus leaves rarely. In order for generalists (pandas and koala bears) to survive they need change, they need to move to a different habitat and eat different things. But the specialists (snakes) can remain in the same environment.
6070	3	2	1	Pandas in China are similar to Koalas in Australia is that they are both specialist that eat almost nothing except plants. Meanwhile a python which is a generalist is a carnivorous animal. For example, in the article it talks about how a python had tried swallowed a crocodile but instead exploded.
6075	3	2	2	In China and Australia specialist mostly eat things like bamboo or even eucalyptus, which it's as dangerous as putting a python.
6077	3	2	2	Pandas in China and Koalas in Australia are similar because they are both specialist animals,which  means that they eat, almost exclusively, one specific type of food and can only live in one area. Whereas, pythons have a much larger diet and con eat almost anything. Therefore, they can live in many areas and are called generalists.
6081	3	2	2	"Pandas only eat bamboo and koalas eat eucalyptus leaves. They only eat one thing, when pythons eat everything from ""rats"" to ""aligators""."
6082	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists, meaning they only survive off of  eating one thing, such as bamboo or eucalyptus leaves. However they differ from pythons because pythons are generalists, meaning that with ''the assistance of technology they can live anywhere from Florida to Antarctica to outer spaces.''
6084	3	2	2	China's panda, and Australia's koala bear are similar because they both survive on one type of food. They are different from pythons because pythons feed on mice and rodents, and different types of animals so they can survive.
6087	3	2	1	Both China's pandas and Australia's koala bears are specialists. these two animals cannot really adapt  to any environment too easily. The article state  that the panda eats almost nothing but bamboo and the koala bear eats eucalyptus leaves exclusively. These two animals are different than pythons who, according to the article, are generalists and can adapt to almost any environment.
6088	3	2	2	Koala bears and pandas are very much alike. They both have big population in their countries and they only eat bamboo or eucalyptus leaves. They are both different from pythons because pythons eat other animals and can be dangerous. Also, pythons can sometimes be kept as pets.
6091	3	2	1	Pandas in China and koalas in Australia are unlike pythons because pandas and koalas need extremely specific thing to live such as eating nearly only bamboo or eucalyptus leaves. They have a had time adapting to new places. The needs of pythons are different because they are a generalist species and can live almost anywhere with the right materials, which can be found in most places on earth, where as the panda & koala need specific things that are found in only one area.
6094	3	2	2	Pandas in China and koalas in Australia are very similar to each other in many ways. For example the panda eats bamboo and basicly nothing else as the same for the koala but they eat eucalyptus leaves. Both eat one type of food and stay with it unlike python that can eat anything and everytime. What I men is it can eat a rat the next time it can eat a crocodile or another python.
6099	3	2	2	Pandas and koalas are similar because they both only eat plants. Panda bears eat bamboo and koalas eat eucalyptus leaves. They are both different from pythons because pythons eat meat and harm people but pandas and koalas eat nothing but their plants.
6105	3	2	2	Pandas are similar to koalas because they are both bears and have similar diets. They are both different from the pythons because they are not even close to the some spices.
6107	3	2	2	Pandas in China are similar to koalas in Australia because they both just eat bamboo and eucalyptus leave all day as it says on page 5. This differs from a python because they eat meat can possibly hurt someone.
6121	3	2	1	"China's panda and Australia's koala are similar because they are both specialists that eat one main source of food. A python, on the other hand, is a generalist, meaning it is a good adapted. The pyton is different from the panda or koala because it survives better with humans. ""... the species that have become most abundant are often have that, and can not around humans."
6130	3	2	2	Pandas in China and Koalas in Australia are similar because they are both specialist species. This means that they can only survive in one type of habitat, because for example the panda only eats bamboo and the Koala only eats eucalyptus leaves the python, however is a generalist species. So it can live in a wide variety of places, such as Asia and the U.S.
6135	3	2	2	The Chinese panda and Australian koalas are similar species. They are both specialist animals, and they both have something in ther homeland which need to survive that desert grow anywhere else. Python are a generalist species so they can adapt to places that are not ther homeland.
6142	3	2	1	As the article states, Pandas and koala's are specialist species which means the rely on one thing for survival. The pandas eat bamboo and the koala eats eucalyptus leaves whereas, pythons can eat anything from rats to alligators.
6146	3	2	1	Pandas in China and koalas in Australia are both specialists. Both of these single out one type of food and only eat that. They are different from a python because pythons are generalists. Pythons are more dangerous and eat almost anything. It can live in different cultures and climates than the specialists.
6147	3	2	1	China's Pandas bear will and can only eat bamboo leaves and the Koala can basically the plant. These two are confined to where those plants are. Pythons can eat all types of food and can adapt fast like how they can eat alligators.
6152	3	2	1	"Pandas in China are similar to Koalas in Australia because both animals do not eat a variety of foods."" China Panda which eats almost nothing but bamboo or Australia's Koala bears, which eats eucalyptus leaves almost exclusively."" These animals are different from pythons because snakes will eat almost any thing, including alligator."
6153	3	2	1	"Pandas in China are similar to koalas in Australia because they are both specialists. A specialist is an animal that can't adapt well to new climates. ""A panda eats almost nothing but bamboo and Australia's koala bear, which eats eucalyptus leaves all year"".(2)These animals need a certain environment to get their certain food while a python is a generalist ""who with the assistance of technology can live anywhere"".(19)"
6159	3	2	2	They are both dangerous but dont look it and the difference is the python isn't dangerous but looks it.
6160	3	2	2	Pandas in China are similar to Koalas in Australia, because they are both classified as specialists, and eat really only one thing. In contrast, pythons are different from both catirely, because they are classified as generalist who can live anywhere and eat anything.
6162	3	2	1	Panda's and koala's are similar in nature because they both feed off of mostly one food source, for panda's its bamboo and eucalyptus leaves for the koala but they are different from the python because they can only survive in the habitat that has that certain food.
6167	3	2	1	According to the article, pandas in China are similar to koalas in Australia and different from pythons because pandas and koalas are specialist species, that is, they live only in a certain place that provides them with the only type of food they eat. In contrast, pythons are a generalist species who can live in many places.
6172	3	2	2	"A Chinese panda is similar to an Australian koala because they both eat food that humans don't eat. The panda eats bamboo and the koala eats eucalyptus leaves. They differ from pythons because pythons eat rats and other animals. Skip Snow said, ""Everglades 2005: python swallowed an alligator"" which means it could attack humans!."
6173	3	2	2	Pandas and koalas have alot more in common that meets the eye. They are both specialists, AKA animals with a selective/exclusive diet. Pythons are diffrent. They are more like people in they way that they will eat anything that comes across there path.
6175	3	2	2	The pandas in China and the koala in Australia are similar because they require one environment and depend one one food source, making them specialized. The python is highly adaptable and can live anywhere with a reasonably favorable climate. The adaptability of the python makes it different from koalas and pandas.
6176	3	2	2	"Pandas in China and koalas in Australia are similar because of their exclusively ""to 1 food, pandas; bamboo, koalas; eucalyptus"", or Australias koalas wich eats eucalyptus leaves almost exclusively,""they are different from pythons because pythons can eat a variety of animals"". A python swallowed an alligator."
6177	3	2	2	Pandas in China are similar to koalas in Australia in that they are exclusive about their habitat, and especially eating requirements. Panda's eat almost nothing but bamboo, while koalas eat eucalyptus leaves exclusively. They are both different from pythons, because they are very invasive, and will eat whatever crosses their path.
6179	3	2	2	"Pandas in China and koalas in Australia are similar because they both eat a food that is not found abundantly. However, they vary from a python because a python can live numerous places throughout the world. This is evident as the author calld the pandas and koalas ""specialists"", whereas he says a python is a ""generalist"". Pandas and koalas can't be adapting like pythons can."
6180	3	2	2	"Pandas from china not koalas from Australia are both specialists.This means that they can really only live in an area because of what they depend on for life,such as too.""A specialist is china's panda,which eats almost nothing but bamboo or Australia koalas bear which eats eucalyptus leaves almost exclusively"". Pythons are the opposite of pandas and koalas because they are generalist. As stated in the article,they can almost anywhere because of their ability to adapt."
6207	3	2	2	"Both pandas and koala bears eat plants. They are both vegaterieuns. China's panda, which eats almost nothing but bamboo, or Australia's koala bears, which eats eucalyptus leaves almost exclusively,"" (p. 21). However, pythons eat meat, like other animals. In paragraph 14, a python had swallowed an alligator. Panda and koala bears differ from pythons based on what they eat."
6211	3	2	1	Pandas in China are similar to koalas in Australia because both species eat only one plant almost exclusively. Pandas eat almost only bamboo, and koalas eat only eucalyptus leaves, so they are both specialists. They are both different from pythons because pythons are generalists, and can live in many places, unlike the specialist pandas and koala bears.
6212	3	2	2	A specialist in China's panda, which eats almost nothing but bamboo, or Australia,s koala bear, which eats eucalyptus leaves almos exclusively. That means that koala and panda can't live in a place like U.S cause there just in Florida you can see bamboo, and eucalyptus trees and they are both different from pythons cause they can live here as a peat and pandas or koalas don't.
6214	3	2	1	Both China's panda and Australia's koala each eat thing exclusively, the panda eats bamboo and koala eucalyptus leaves. A python has been shown to eat a variety of things such as a rat and also an alligator.
6218	3	2	2	"The panda bear and koala are similar in that they both have are exclusive food source, koalas ""eat eucalyptus leaves almost exclusively"". and a panda ""eat almost nothing but bamboo"". These leaves are specialists. A python is a generalist, it has a wide habitat range and can eat many different things."
6221	3	2	2	Chinas panda and Australias koala bear are both specialist species. Also they both eat basically the same type of food, bamboo and eucalyptus leaves. These two species differ from a python because a python is a generalist. Also the article said that a python can live anywhere as a panda/koala cant.
6233	3	2	2	"Pandas in China are like koalas in Australia because they are both specialists; a specialist is China's panda ,which eats almost nothing but bamboo, or Australia koala bear, which eats eucalyptus leaves almost exclusively"" (prg.23). This shows that both animals are specialists because they wouldn't survive in most environments. Both are different from pythons because, pythons are generalists, who can live in most climates."
6234	3	2	1	China's pandas and Australia's koala bears are similar because they both feed off of one food pandas eat bamboo all the time and koalas eat eucalyptus leaves almost exclusively they are also both specialists. Pythons are different because they eat animals and are not strictly herbivores. Pythons are also generalists.
6240	3	2	2	Pandas and koalas are similar because they both are specialists. In the article it states they are specialists because they favor stability and both eat only one food for the most part. Pythons are different because they are generalist, which the article says, are those who change favors, because generalists adapt to change well.
6241	3	2	2	They are similar because they are both animals. They are different because they are both not specialist. The panda and koala are generalists.
6242	3	2	1	pandas in China are similar to Koalas in Australia because they are both specialists where they only need one type of food to survive. These two animals are different to the python because a python is a generalist that can eat many different kinds of food and thrives where human live. Pandas and koalas can't survive with humans.
6246	3	2	2	In China pandas are similar to koalas in Australia because they are specialists. They both only eat one kind of food, bamboo or eucalyptus leaves. Pythons are generalists which can live anywhere because they adapt.
6259	3	2	2	Chinese pandas and Australian koala bears are similar because they're both specialists. The panda eats nothing but bamboo and the koala bear eats nothing but eucalyptus leaves. They differ from pythons because pythons eat a variety of things not just one thing.
6261	3	2	2	The way that pandas are similar to koalas is that they both only rely on one food source. Unlike the python it relies on many.
6262	3	2	1	Pandas and koala are specialist which means that they eat almost one kind of food. It states this in the article when it says ''almost nothing but almost exclusively'' in paragraph 21 talking about food. Different from pythons because pythons are ''generalist'' more abundant and eat more than one thing and living in different area.
6263	3	2	2	Pandas in China are similar to the koalas in Austrailia because they are both specialist species who eat only certain things. They area both different from pythons, generalist species, who can eat a lot of different animals.
6264	3	2	2	"A panda bear and koala bear are similar because they are both specialists.They eat only one type of food and live  in one general area ""A specialist is china's panda which eats nothing but bamboo."" They are both different from pythons because pythons are generalist.They will eat just about anything and live where ever they are."
6267	3	2	2	"Pandas and koalas are similar because they both are specialists. The panda and the koala eats only a certain type of food rather than everything. A pand eats, ""almost nothing but bamboo,"" and a koala "" eats eucalyptus leaves almost exclusively. However, in the article, it implies that pythons eats almost anything from the tmiest thing like a worse to an alligator. Also pythons like these in Asia are design in about a third of other states in the U.S with similar climates unlike bears & pandas that are stable."
6270	3	2	1	The Chinese panda and the Australian Koala bear are both specialists, China's panda which eats almost nothing but bamboo. Australia 's Koala bear , which eats eucalyptus leaves almost exclusively. They're different than pythons because they're specialist and the pythons are generalists. Panda's and Koala's can't live everywhere and adapt but generalist can.
6277	3	2	2	Pandas in china are similar to koalas in Australia because they are specialists who only eat one type of food. They are different from pythons because pythons can spread out a lot further (through the world) than pandas or koalas can.
6285	3	2	2	Pandas are similar to koalas because they both walk on legs they both eat bamboo and leaves. They are different from pythons because pandas or koalas can't slither on the groun and they can eat a crocodile.
6287	3	2	2	In the article it says pandas and koalas both eat plants. This differs from the python, because unlike pandas & koalas, pythons are carnivores.
6292	3	2	2	Pandas in China and Koalas in Australia are both specialists, while phythons are generalists. The author said, A specialist is China's Panda, which eats almost nothing but bamboo...' These animals have a very limited songs of food that they will eat while pythons can eat almost anything.
6301	3	2	2	Pandas & Koalas are similar because they are both specialist species. Specialist specie favor stability. The panda & the Koalas are also both herbovores that eat mainly 1 exclusively plant. Pythons are diffrent because they are a generalist species. Generalists favor change unlike the specialist. Also a python is carnivorous and it's died ranges.
6312	3	2	2	Pandas in China are similar to koalas in Australia by how they really just eat one type of food. They are specialists; pandas only eat bamboo and koalas just eat eucalyptus leaves. Pandas can live anywhere from Florida to Antarctica to even outer space. If pandas or koalas are taken out of their natural habitat, they will most likely not survive.
6315	3	2	2	Pandas in China along with koalas in Australia are similar for they have very specific needs of conditions of survival because pandas only eat bamboo and koalas only eat eucalyptus leaves. A python though doesn't need as specific of living arrangnents besides a warm climate.
6316	3	2	2	Pandas and koalas are similar because they are specialists. They eat only one thing; pandas eat bamboo, and koalas eat eucalyptus leaves. They differ from pythons because pythons are generalists. Generalists eat more than one type of food and can adapt to the environment around them.
6317	3	2	2	Pandas are similar to Koalas because they both only really eat one thing Pandas (bamboo) Koalas (eucalyptus leaves) and turny and luk cuddely rather to the python which is vigious eats any thing that has blood, for example, it ate a aligator and dangeous.
6320	3	2	1	Pandas in China and koalas in Australia are similar because they are both specialist animals that both are on a diet of mainly one thing. Pandas strictly bamboo, and koalas mainly only eucalyptus. These two animals are different from a python because pythons eat many different things in order to survive and can live in numerous places.
6339	3	2	2	Pandas from China and koala from Australia both eat almost nothing but one particular thing. They are different from pythons.
6345	3	2	2	Pandas in China and koalas in Australia are similar because they are specialist species. These two animals require certain factors in their habitat. They are different from pythons however because pandas and koalas are living in a fixed environment while pythons can move around.
6348	3	2	2	Panda's from China are similar to Koalas in Australia because they are both harmful. In the article it says all they do is eat. The Panda's eat almost nothing but bamboo. The Koala's almost eat nothing but eucalyptus leaves.
6352	3	2	1	"Pandas in China are similar to koalas in Australia because they both eat mainly one food source, and have little access invading areas that are not their native areas. they are specialists. They are both different from python because pythons are generalists that can live in a wide climate range. I know this because in paragraph 19 it says "" a generalist is a raccoon, a python, a cockroach, a white tailed dear."""
6363	3	2	2	Pandas in China are both similar to koalas in Australia because they are both specialists. Both of these animals need specific food source to survive. These animals are different from pythons because they are more adaptive. In the article it says that pythons have been found in many different areas then they used to be in. This shows that unlike pandas and koalas, pythons can adapt to other environments.
6370	3	2	1	China's panda bear and Australia's koala bear are similar because they are both specialists. They both survive on basically one type of food and wouldn't survive outside of their habit. Both these animals are different from the python because the phython eats different food, and as the map shows, live in multiple places.
6385	3	2	2	Pandas in China are similar to koalas in Australia whereas they can only live in certain ares. Most pandas are found in China and most koalas are found in Australia. They are kept away from pythons and are different from them because pythons are starting to be found everywhere including America.
6390	3	2	2	Pandas in China are similar to koalas in Australia because it is a specialist which means that they eat nothing but bamboo or eucalyptus leaves almost exclusively. But a koala and a panda are both different from a python is a generalist, which can live anywhere from Florida to Antarctica to outer space. They also  do best when around humans.
6394	3	2	2	The pandas in China are similar to the koalas in Australia because they are both specialists. These two animals differ from pythons because pythons are generalists. Specialist can only live one areas nway in contrast to generalist who can adapt and live almost anywhere.
6397	3	2	1	Pandas in China and Koalas in Australia are similar because they are able to survive on a one type of food. As stated in the article that pandas eat almost nothing but bamboo and Australia's koala bears that eats eucalyptus leaves exclusively. Both of the bears are different from pythons because pythons eat animals that could be endangered while koalas and pandas eat only leaves.
6400	3	2	1	"A panda or a koala bear are in the specialists catogories. Specialists which live and eat only in exclusive areas and certain food. A specialists differs from a generalists, because a generalists because ""with the assistance of technology can live anywhere"". These animals include pythons, racoons or deers."
6402	3	2	2	A panda in China and koala from Australia are both similar because they mainly eat one food. For example, pandas eat nothing but bamboo and koala's eat nothing but eucalyptus leaves. They are both different from a python because a python is a generalist while pandas and koalas are specialists.
6403	3	2	1	Pandas will eat almost nothing but bamboo, and Koala's only eat eucalyptus so they are specialists. Pythons on the other hand can eat and survive off many different things which would make it a generalist.
6405	3	2	2	Panda in China and Koalas in Australia are similar because they are both specialists which according to the article,need stability for example, pandas live off of mostly bamboo and Koalas live almost exclusively off of eucalyptus leaves. They are different from pythons, generalists who have been able to adapt to the food sources and different parts of the world.
6412	3	2	2	"Pandas in China are similar to Koalas in Australia because both "" specialists. In the article it say panda's eat bamboo exclusively and Koala eat eucalyptus leaves almost exclusively. They are both different from pythons because a python's because a python will eat a wide variety of foods. And a python is classified as a ""generalists"" as said in the article , meaning its more adaptive than a panda or Koala  bear."
6420	3	2	2	"Pandas and Koalas are different from pythons because they do not efect people in any way all they do is eat"" vegatation while pythons eat what their bodies can handle and what they can take down."
6423	3	2	1	"Pandas in China are similar to koalas in Australia because they eat almost nothing, they eat leaves, bamboo, etc. They don't harm other wildlife animals. Pythons eat wild life animals. Pandas and koalas are better for the environment. In the article it says ""pandas which eat almost nothing"". The difference is habitat, and what they prey on."
6425	3	2	1	Pandas and koalas are similar because they normally eat one things, either bamboo or eucalyptus leaves. But the python will eat anything like rats or crocodiles.Pandas or koalas also like stability and pythons like change as said in the article.
6431	3	2	2	Pandas and koalas are both herbavores and eat a special diet complised of one plant, pandas eat bamboo and koalas eat eucalyptus and both are gentle creatures while the python is a nasty predetor for mice and other small mammals and birds.
6435	3	2	2	Panda's are similar to koalas in the except that they eat almost only one food and they are specialists. They are native species unlike the generalist python which is considered to be an invasive species by many.
6436	3	2	2	Pandas in China are similar to koala in Australia because they both herbivores. Pandas eat bamboo and koalas eat eucalyptus leaves. They're relatively harmless and are specialists. They are both different than pythons because pythons are generalists and they eat meat.
6447	3	2	2	Pandas in China and koalas in Australia are: what the article calls specialists. They can only live in Certain environments and unable to survive in others, pythons are what is called generalists. They are able to survive in different climates to adapt to places in different regions.
6449	3	2	2	Pandas in China in Australia are similar because they are both specialist species. This is what makes them different from pythons, because pythons are generalist species. They can live in many places, and can survive in different places because they can adapt, whereas pandas and koalas cannot.
6450	3	2	2	Panda's in China are similar to koala's in Australia because they are both specialists, koalas and panda's are different from pythons because python's, one; aren't specialist and two they don't eat the same things.
6451	3	2	2	"Pandas in China are similar to koalas in Australia they both eat one common food. ""...China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus."" Pandas and koalas are different from a python because it can eat very large things even bigger than their body. ""A python swallowed n alligator."""
6456	3	2	2	Pandas in China are similar to koalas in Australia because pandas and koalas both eat mainly one thing which pandas eat almost nothing but bamboo and koalas eats eucalyptus and leaves everything, else exclusively. On the other hand, pandas and koalas are different from pythons because pythons eat just about anything they can eat and pandas and koalas eat only one thing.
6457	3	2	1	Pandas and koalas are similar in the way the article says they basically eat one type of food. That same information sets them apart from snakes like pythons because pythons eat according to the article a broad range of food from mice to aligators.
6460	3	2	2	Pandas in China only eat bamboo which is only found in certain Asian countrys. Koala bears in Australia only eat eucalyptus leaves which are only found in few parts of the world. If you take a panda or koala out of it's habitat then it won't survive unlike pythons which eat mice which are found anywhere.
6474	3	2	2	Pandas in China are similar to koalas in Australia by eating plants & only plants. They are both covered in for & can live in cooler climates. Unlike pandas & koalas, a python eats whatever it sees, for example, one ate an alligator. Pythons can barley  survive in cooler climates, where they live should be warm. mainly scotching hot.
6476	3	2	2	Panda's and Koala's are stated in the article to be located in different continents but they are similar in a way. Pandas and Koala's eat plants and nothing else, such as as bamboo and eucalyptus leaves. Animals and reptiles are different because, in the article the author explained that pythons eat other animals such as an alligator. Therefore, states that Panda's and Koalas are different.
6481	3	2	2	"China's panda ""eats almost nothing but bamboo"" and Australia's koala ""eats eucalyptus leaves almost exclusively"" and specialist species because they need certain environments to live. A python is able to adapt to its environment meaning it is different from pandas and koalas because it is a generalist species."
6485	3	2	1	Koalas are similar to pandas because they are both specialists meaning they need a specific diet and would not last long in other parts of the world. They are both different from pythons because pythons are generalists and can live in a multitude of places.
6488	3	2	2	Pandas and koalas are similar because they depend on only one food supply, while pythons eat a variaty of different animals.
6496	3	2	1	As stated in the story, koalas and pandas are specialist species. Or species that can only live in one area because their main source of food can only be found there. They differ from pythons because pythons could live in a range of areas and still be able to hunt for food.
6498	3	2	2	Pandas in China are similar to koalas in Australia in the fact that they are both specialists. Pandas and koalas have very specific habitats and life cycle. On the other hand a python is a generalist. The python has a wider range of habitat and a less specific lifestyle.
6500	3	2	1	Pandas in china are similar to koalas in Australia because they both eat food that grows in their area.Pandas eat bamboo and koalas eat eucalyptus leaves. Pandas and koalas are different from pythons because pythons can adopt to a new environment more quickly then the pandas or koala can. pythons often do best around humans where as pandas and koalas do not.
6504	3	2	1	"Pandas in China are similar to koalas in Australia and are different from pythons is because pandas and koalas are animals that eat only one type of food or that same food all the time. While pythons eat a variety of food, but mostly meat I know this because in the article it says ""China's panda eat nothing, but bamboo or Australia's koalas eat only eucalyptus, and a python trying to eat an alligator."
6507	3	2	2	Pandas from China & koalas from Australia are similar in that they are both specialists, eating exclusively one food. They are different from pythons because pythons are generalists who can live in more than one place because they eat more than 1 thing.
6509	3	2	2	"Pandas in China are similar to koalas in Australia but different from pythons because pandas and koalas are similar coz they dont eat or harm other animals. In the article it states that, ""China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves..."". This makes them similar but different from pythons because pythons eat other animals unlike koalas & pandas. In the article it says, ""A python swallowed an alligator..."". Pythons would try to eat other animals, that what makes them different."
6518	3	2	2	Pandas & Koalas are very much alive, because both animals only eat one thing either bamboo or eucalyptus leaves these differ from pythons because pythons can eat a wide variety of food, food mice to alligators. This makes python generalists & pandas and koalas specialists.
6526	3	2	2	Pandas and koalas are both specialist and need specific things to live. Pythons however don't need special things to live.
6527	3	2	2	Pandas and koala are similar because the both are specialist meaning the live on one thing and it is only supplied in a certain area for example the panda and bamboo.
6528	3	2	2	"Chinese pandas, which eat, only bamboo and Australian koalas, which eat eucalyptus leaves, are considered "" specialists"" by this article that is, they need specific things to survive in a given place. Pythons on the other hand , are considered generalists because they can survive in more places with different climates of native life. Pythons in Asia inhabit climates like that of the u.s says the article."
6530	3	2	2	Pandas and koalas are similar because they are both specialists, meaning they need specific climates and environments to survive. Pandas and koalas reguire specific food only found in ther homelands of China and Australia. They are different from pythons because pythons are generalists, meaning they can survive in a wider range of environments than species such as pandas and koalas.
6534	3	2	2	"Pandas in China are similar to koalas in Australia because they are both specialist animals. In the article, Achenbach states that ""A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves..."" (5). These two animals are different than pythons because pythons are generalist animals who have a wide range of food and habitats to live in."
6536	3	2	2	"As stated in paragraph 21, both pandas and koalas are known as specialist because they can only exist in a specific area that holds/grows their source of food. While these animals share this lifestyle in common, the python contrasts them. The python, on the other hand, can spread anywhere with a suitable climate, thus making it more of a generalist. Because pythons are often ""around humans"", they are more ""abundant"" than pandas or koalas, as stated in paragraph 20."
6541	3	2	2	Pandas and koalas are both specialist animals, they eat, respectively, bamboo and eucalyptus leaves, almost exclusively. They are unlike pythons, which will eat a more general selection of prey from wood rats to alligators.
6554	3	2	1	China's panda bear is similar to Australia's koala bear because they eat only one type of food so they can only live in areas that support the growth of their food. Unlike the python which can live anywhere that is warm and has small animals.
6557	3	2	2	Pandas & koalas both have specialized diets. Climats, making it difficult to survive in a variety of areas. Koalas for example eat almost exclusively eucalyptus leaves, wile python can eat just about anything and live just about anywhere (their habitat and food).
6561	3	2	1	Pandas in China are simillar to koala in Australia because they are both specialists. They are exclusive about the things they eat & where they live. The python is different because it is a generalist. Generalists are more adaptable. As a result they can survive in many places around the world.
6566	3	2	2	Chinas pandas are similar to koalas in Australia because as the author states in paragraphs 19-21 they are specialists. These differ from pythons which are generalists and like humans more able to adapt to different environments.
6569	3	2	2	Pandas in China are similar to Koalas in Australia because they both specialists. These two animals rely and single species food sorce to survive, and are different from the python because this animal is a generalist, meaning it will change its food source as it travels to different envroments.
6576	3	2	2	Panda's and koalas are both herbivoures and eat plants to survive. And pythons can kill many different species causing problem unlike a panda or koala.
6577	3	2	1	"Pandas in China stick with one type of food, bamboo. The koala in Australia sticks with one type of food too, eucalyptus leaves. A python, on the other hand is not picky. In fact there is a picture that is mentioned in this article "" A python swallowed an alligator""."
6578	3	2	2	China's panda eats almost nothing but bamboo. Australia's koala bear eats eucalyptus leaves almost exclusively. They are different from pythons because pythons are generalists and can live almost anywhere and adapt while they cannot.
6581	3	2	2	Pandas in China and Koalas in Australia are similar because they both have very strict diets-which restrains them from leaving their natural habitat and makes them specialists. They are both different from pythons (generalists) because pythons have been found to live in a variety of climate due to their broader acceptable food range. Also, pythons do well around humans, allowing them to live as pets.
6597	3	2	1	Pandas in China eat only bamboo and koalas feed exclusively on eucalyptus trees in Australia. Both are specialists because they can only survive on one type of food. Pythons are generalists in contrast, because they can adapt to different food sources depending on their environment. The panda and koala are specialists while the pythons are generalists.
